,url,title,authorname,avg_rating,num_rat,num_rev,total_pages,ori_year,places,series,awards,genre3
980,https://www.goodreads.com//book/show/13630171-the-skull-throne,The Skull Throne,Peter V. Brett,4.14,"33,465","1,613",681,2015,,1,Goodreads Choice Award Nominee for Fantasy (2015),"['Fantasy', 'Fiction', 'Fantasy']"
981,https://www.goodreads.com//book/show/1002736.The_Magic_Goes_Away,The Magic Goes Away,Larry Niven,3.68,"1,667",70,212,1979,,1,,"['Fantasy', 'Science Fiction', 'Fiction']"
982,https://www.goodreads.com//book/show/973578.The_Gandalara_Cycle_I,The Gandalara Cycle I,Randall Garrett,4.34,382,19,515,1986,,1,,"['Fantasy', 'Science Fiction', 'Fiction']"
983,https://www.goodreads.com//book/show/7932486-the-wheel-of-time-series-by-robert-jordan,The Wheel of time series by Robert Jordan,Robert Jordan,4.59,"6,258",213,,,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
984,https://www.goodreads.com//book/show/32627.Everville,Everville,Clive Barker,4.03,"10,224",237,697,1999,,1,Locus Award Nominee for Best Dark Fantasy/Horror Novel (1995),"['Horror', 'Fantasy', 'Fiction']"
985,https://www.goodreads.com//book/show/291354.The_Ruby_Knight,The Ruby Knight,David Eddings,3.99,"30,259",279,372,1991,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
986,https://www.goodreads.com//book/show/40223.Kushiel_s_Avatar,Kushiel's Avatar,Jacqueline Carey,4.36,"33,735",942,702,2004,,1,,"['Fantasy', 'Romance', 'Fiction']"
987,https://www.goodreads.com//book/show/257149.Lord_of_the_Silver_Bow,Lord of the Silver Bow,David Gemmell,4.33,"12,942",601,483,2006,,1,,"['Historical', 'Historical Fiction', 'Fiction']"
988,https://www.goodreads.com//book/show/7440010-magic-thief,Magic Thief,Sarah Prineas,3.96,"17,506","1,228",400,2009,,1,"E.B. White Read Aloud Award Nominee (2009), Iowa Teen Award Nominee (2011), Rebecca Caudill Young Readers' Book Award Nominee (2012)","['Fantasy', 'Childrens', 'Middle Grade']"
989,https://www.goodreads.com//book/show/355919.Septimus_Heap_Box_Set,Septimus Heap Box Set: Magyk and Flyte,Angie Sage,4.26,"2,447",30,0,2007,,1,,"['Fantasy', 'Young Adult', 'Fiction']"
990,https://www.goodreads.com//book/show/91965.The_Charnel_Prince,The Charnel Prince,Greg Keyes,3.82,"6,526",147,494,2005,,1,Locus Award Nominee for Best Fantasy Novel (2005),"['Fantasy', 'Fiction', 'Fantasy']"
991,https://www.goodreads.com//book/show/18877.The_Warrior_Prophet,The Warrior Prophet,R. Scott Bakker,3.96,"12,627",349,624,2005,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
992,https://www.goodreads.com//book/show/232035.Sinner,Sinner,Sara Douglass,3.91,"5,771",82,638,1997,,1,,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
993,https://www.goodreads.com//book/show/10203031-ascend,Ascend,Amanda Hocking,4.08,"60,230","3,663",326,2011,,1,,"['Fantasy', 'Young Adult', 'Fantasy']"
994,https://www.goodreads.com//book/show/817216.Crewel_Lye,Crewel Lye: A Caustic Yarn,Piers Anthony,3.73,"12,715",137,320,1987,,1,,"['Fantasy', 'Fiction', 'Humor']"
995,https://www.goodreads.com//book/show/17315.Oath_of_Swords,Oath of Swords,David Weber,4.02,"6,768",184,576,2006,,1,,"['Fantasy', 'Fiction', 'Fantasy']"
996,https://www.goodreads.com//book/show/1539021.Anackire,Anackire,Tanith Lee,3.54,276,14,414,1983,,1,,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
997,https://www.goodreads.com//book/show/517104.Competitions,Competitions,Sharon Green,3.70,897,27,422,1997,,1,,"['Fantasy', 'Fiction', 'Romance']"
998,https://www.goodreads.com//book/show/15547.Magic_Kingdom_for_Sale_Sold,Magic Kingdom for Sale/Sold,Terry Brooks,3.90,"34,810","1,172",324,1992,,1,,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
999,https://www.goodreads.com//book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,Harry Potter and the Chamber of Secrets,J.K. Rowling,4.43,"2,905,259","56,512",341,1999,Hogwarts School of Witchcraft and Wizardry (United Kingdom),1,"Mythopoeic Fantasy Award for Children's Literature (2008), British Book Award (1999), Prijs van de Jonge Jury (2002), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2006), Colorado Blue Spruce Young Adult Book Award (2008) ...more","['Fantasy', 'Young Adult', 'Fiction']"
